"setting","mech","n","cens","backend","method","R","mean_cov","mcse_cov","med_cov","cov_q05","cov_q10","pac_success_nominal","pac_success_tol","pac_tol","mean_short","mean_abscal","med_lpb","worst_slice","sd_tau","sd_cov","mean_maxwt","mean_ess","mean_clipfrac","mean_clip_level","mean_nu_hat_c","mean_runtime"
"C","C3",300,0.4,"weibull_cox","H-AIPCW",100,0.919405,0.00570794101726408,0.922,0.82765,0.85275,0.73,0.83,0.02,0.01347,0.046345,0.45014048345692,0.885481360421623,0.0569958353963274,0.0570794101726408,23.6556223933883,42.506143184969,NA,NA,NA,NA
"A","C1",600,0.4,"weibull_cox","H-AIPCW",100,0.89454,0.00361213359261657,0.896,0.839475,0.8475,0.44,0.75,0.02,0.015935,0.02641,0.288701295794091,0.876354931704232,0.0368776300209164,0.0361213359261657,19.3935460026907,80.96585974494,NA,NA,NA,NA
"B","C1",600,0.4,"weibull_cox","H-AIPCW",100,0.89535,0.00800227713803636,0.90875,0.82295,0.8516,0.59,0.79,0.02,0.022465,0.04028,0.439101780058621,0.860763230751032,0.0640189365924196,0.0800227713803636,131.917239362046,83.363317182927,NA,NA,NA,NA
"C","C1",600,0.4,"weibull_cox","H-AIPCW",100,0.906225,0.00618666036033508,0.90975,0.841475,0.85815,0.62,0.81,0.02,0.014605,0.035435,0.501791647354372,0.873918092658551,0.0572391756782296,0.0618666036033508,11505.2670011429,76.6773625194708,NA,NA,NA,NA
"A","C2",600,0.4,"weibull_cox","H-AIPCW",100,0.903815,0.00571242954115202,0.90275,0.84945,0.86085,0.57,0.79,0.02,0.015805,0.035425,0.281591009258013,0.886785578892855,0.0546522523494566,0.0571242954115202,137.087686711709,76.4170748065865,NA,NA,NA,NA
"B","C2",600,0.4,"weibull_cox","H-AIPCW",100,0.915825,0.00299045092204699,0.917,0.8675,0.8793,0.68,0.89,0.02,0.00521500000000001,0.026255,0.431006839003272,0.875216771513716,0.0319564097046605,0.0299045092204699,19.0280194362338,90.0097569590019,NA,NA,NA,NA
"C","C2",600,0.4,"weibull_cox","H-AIPCW",100,0.90858,0.00413571363524208,0.907,0.859925,0.86645,0.63,0.79,0.02,0.010195,0.02897,0.500455564195985,0.877202998664092,0.0419488625675008,0.0413571363524208,20.6670422288239,94.7954551105111,NA,NA,NA,NA
"A","C3",600,0.4,"weibull_cox","H-AIPCW",100,0.895275,0.00627757905066704,0.90075,0.8194,0.84305,0.51,0.75,0.02,0.021655,0.038585,0.281260217241699,0.878106561662351,0.0656802016507934,0.0627757905066704,39.0028374152752,72.3171315329947,NA,NA,NA,NA
"B","C3",600,0.4,"weibull_cox","H-AIPCW",100,0.90258,0.00734959189411909,0.908,0.82305,0.85395,0.6,0.79,0.02,0.019555,0.04169,0.436898696064079,0.868743419200197,0.0652674373929173,0.0734959189411909,1321.8980841919,75.1435392522524,NA,NA,NA,NA
"C","C3",600,0.4,"weibull_cox","H-AIPCW",100,0.90722,0.00417282163578081,0.90525,0.848725,0.85145,0.61,0.76,0.02,0.01202,0.03126,0.505747679614991,0.872940009404461,0.0450071823673341,0.0417282163578081,76.7983391759618,73.1555270989499,NA,NA,NA,NA
"A","C1",1200,0.4,"weibull_cox","H-AIPCW",100,0.8996,0.00386389006891325,0.90275,0.85235,0.8724,0.52,0.8,0.02,0.01238,0.02436,0.282578809410641,0.883794745897836,0.0405113776261894,0.0386389006891325,35.2820778604386,146.042993413113,NA,NA,NA,NA
"B","C1",1200,0.4,"weibull_cox","H-AIPCW",100,0.88995,0.00842711622554168,0.901,0.843875,0.86345,0.54,0.79,0.02,0.022335,0.03462,0.454508422937073,0.861934923317673,0.0666503010215455,0.0842711622554168,54.1686044673061,162.067048265176,NA,NA,NA,NA
"C","C1",1200,0.4,"weibull_cox","H-AIPCW",100,0.90458,0.00346192653785943,0.904,0.847975,0.86815,0.54,0.82,0.02,0.010735,0.02605,0.510827777942854,0.869405065044427,0.0366523387984169,0.0346192653785943,97.5361308535202,145.030419580383,NA,NA,NA,NA
"A","C2",1200,0.4,"weibull_cox","H-AIPCW",100,0.89524,0.00764802238913083,0.9065,0.7859,0.8572,0.59,0.81,0.02,0.02232,0.03988,0.273259490915836,0.8792642199687,0.0765980588935687,0.0764802238913083,116.347629578874,146.215674805173,NA,NA,NA,NA
"B","C2",1200,0.4,"weibull_cox","H-AIPCW",100,0.90671,0.00323745582240441,0.909,0.870975,0.8807,0.71,0.9,0.02,0.00707000000000001,0.02085,0.445402313249516,0.86323501557584,0.0307114297809776,0.0323745582240441,39.7858374341957,160.785706709968,NA,NA,NA,NA
"C","C2",1200,0.4,"weibull_cox","H-AIPCW",100,0.916845,0.00650365357691235,0.91225,0.8672,0.8739,0.7,0.87,0.02,0.0112,0.039245,0.491705577808324,0.888312232404237,0.0646282297514645,0.0650365357691235,3457.98172950222,168.57587534143,NA,NA,NA,NA
"A","C3",1200,0.4,"weibull_cox","H-AIPCW",100,0.90594,0.00344895885329431,0.90825,0.860775,0.87295,0.58,0.84,0.02,0.00947500000000002,0.02489,0.27355619508687,0.890678008125252,0.0332439711250268,0.0344895885329431,123.259995517326,132.196586533541,NA,NA,NA,NA
"B","C3",1200,0.4,"weibull_cox","H-AIPCW",100,0.889515,0.00738890943074535,0.8945,0.84545,0.86275,0.42,0.77,0.02,0.021935,0.033385,0.466446010049234,0.861316669252448,0.0563067895147161,0.0738890943074535,50.4140963281875,143.350155085269,NA,NA,NA,NA
"C","C3",1200,0.4,"weibull_cox","H-AIPCW",100,0.890115,0.00729477416034966,0.89975,0.821725,0.85815,0.5,0.73,0.02,0.022665,0.035445,0.519256519972806,0.852236561717935,0.063759015999403,0.0729477416034966,251.661285297084,130.822844212486,NA,NA,NA,NA
"A","C1",300,0.6,"weibull_cox","H-AIPCW",100,0.914775,0.00709719454816799,0.93025,0.80275,0.8414,0.73,0.8,0.02,0.019285,0.053345,0.231419169446938,0.891635719960621,0.0750907868025516,0.0709719454816799,47.1915179310418,24.745496194825,NA,NA,NA,NA
"B","C1",300,0.6,"weibull_cox","H-AIPCW",100,0.914935,0.00688987566042825,0.91775,0.84275,0.863,0.65,0.83,0.02,0.01623,0.047395,0.416425215697704,0.881591195731584,0.0622880243690389,0.0688987566042825,5621.08510620031,23.0016694376407,NA,NA,NA,NA
"C","C1",300,0.6,"weibull_cox","H-AIPCW",100,0.91431,0.00738503393781141,0.93025,0.8019,0.8193,0.64,0.68,0.02,0.02328,0.06087,0.432517960378803,0.882276860408634,0.0656906585920908,0.0738503393781141,48.8606336777615,23.0817081224167,NA,NA,NA,NA
"A","C2",300,0.6,"weibull_cox","H-AIPCW",100,0.90909,0.00745360525605772,0.9165,0.79785,0.83545,0.65,0.81,0.02,0.02079,0.05067,0.253309275410751,0.885691730779613,0.0756186605156546,0.0745360525605772,96.4086629808635,26.0537969492303,NA,NA,NA,NA
"B","C2",300,0.6,"weibull_cox","H-AIPCW",100,0.92405,0.00637099448336527,0.92725,0.849925,0.86825,0.74,0.87,0.02,0.012335,0.04872,0.399346576499011,0.890295802782276,0.0659637947833675,0.0637099448336527,124.041855522237,21.4770840964041,NA,NA,NA,NA
"C","C2",300,0.6,"weibull_cox","H-AIPCW",100,0.909045,0.0113492759858962,0.92175,0.820775,0.85715,0.7,0.82,0.02,0.02445,0.057945,0.455921659332194,0.872204428683893,0.0602204703610413,0.113492759858962,102.625991945863,25.6830713411906,NA,NA,NA,NA
"A","C3",300,0.6,"weibull_cox","H-AIPCW",100,0.91972,0.00681910684634126,0.92775,0.83535,0.8574,0.72,0.83,0.02,0.015585,0.05089,0.238599298500371,0.8988019326011,0.0696463650280197,0.0681910684634126,21.9510908107417,23.4947080284875,NA,NA,NA,NA
"B","C3",300,0.6,"weibull_cox","H-AIPCW",100,0.917775,0.0057080015386873,0.91925,0.810675,0.85765,0.68,0.81,0.02,0.01409,0.045955,0.414895665282146,0.88543076244869,0.0541955866852792,0.057080015386873,35982.6166766418,21.8028634207123,NA,NA,NA,NA
"C","C3",300,0.6,"weibull_cox","H-AIPCW",100,0.90969,0.00857618201648018,0.91475,0.731675,0.79675,0.61,0.74,0.02,0.027255,0.0642,0.467009847431332,0.875278221358957,0.072644909169761,0.0857618201648018,59.8388342469311,22.0851256836839,NA,NA,NA,NA
"A","C1",600,0.6,"weibull_cox","H-AIPCW",100,0.893995,0.0106798604363257,0.90025,0.784975,0.85745,0.51,0.78,0.02,0.02618,0.046355,0.280638109941597,0.875524570167965,0.0540179543664826,0.106798604363257,90.932914647291,39.564199953014,NA,NA,NA,NA
"B","C1",600,0.6,"weibull_cox","H-AIPCW",100,0.88345,0.0112479706362678,0.909,0.643325,0.84785,0.54,0.73,0.02,0.037515,0.05848,0.435058016645614,0.848884000881181,0.0927402694397508,0.112479706362678,43.3637582052301,43.5802720900685,NA,NA,NA,NA
"C","C1",600,0.6,"weibull_cox","H-AIPCW",100,0.878075,0.015363266854232,0.90275,0.655425,0.83585,0.59,0.72,0.02,0.044685,0.067445,0.50899545880027,0.844774147431062,0.0772703505279164,0.15363266854232,35.3397109442926,44.7490334684439,NA,NA,NA,NA
"A","C2",600,0.6,"weibull_cox","H-AIPCW",100,0.89731,0.0113159286589365,0.89875,0.834975,0.85885,0.49,0.72,0.02,0.027625,0.05256,0.279481212771988,0.879715547541027,0.0659350767303288,0.113159286589365,83305.413325527,42.9773770472418,NA,NA,NA,NA
"B","C2",600,0.6,"weibull_cox","H-AIPCW",100,0.925625,0.00478384473562275,0.927,0.872925,0.88965,0.82,0.92,0.02,0.006215,0.038055,0.410228172909146,0.89191568387967,0.0541135170477093,0.0478384473562275,132.946735237234,42.4525880694688,NA,NA,NA,NA
"C","C2",600,0.6,"weibull_cox","H-AIPCW",100,0.897845,0.00758688626393056,0.90875,0.79155,0.83985,0.6,0.71,0.02,0.0245,0.046845,0.498485585363363,0.862026556652211,0.067451142063397,0.0758688626393056,56.8985618373085,50.557849719174,NA,NA,NA,NA
"A","C3",600,0.6,"weibull_cox","H-AIPCW",100,0.896295,0.00808325396712052,0.90325,0.789525,0.8405,0.54,0.74,0.02,0.025435,0.047165,0.268969269231227,0.877706299412003,0.0807575245892157,0.0808325396712053,138.985936502413,37.0573082544331,NA,NA,NA,NA
"B","C3",600,0.6,"weibull_cox","H-AIPCW",100,0.869425,0.0129573920538966,0.89875,0.495925,0.71515,0.49,0.66,0.02,0.052545,0.074515,0.448709737563239,0.83374291067267,0.105247375744054,0.129573920538966,500.545935978055,37.4856620146634,NA,NA,NA,NA
"C","C3",600,0.6,"weibull_cox","H-AIPCW",100,0.894465,0.0110143828261235,0.911,0.7229,0.82085,0.62,0.66,0.02,0.0359,0.066265,0.490478772704787,0.861945652719491,0.0950259932541586,0.110143828261235,1790.99477135287,37.5146271122927,NA,NA,NA,NA
"A","C1",1200,0.6,"weibull_cox","H-AIPCW",100,0.887075,0.00666165104887442,0.8975,0.7929,0.82595,0.48,0.68,0.02,0.02658,0.040235,0.287021009588197,0.867116249797989,0.063077633744362,0.0666165104887442,179.070659971793,67.374056143812,NA,NA,NA,NA
"B","C1",1200,0.6,"weibull_cox","H-AIPCW",100,0.877785,0.0101931876017686,0.8945,0.7701,0.8163,0.42,0.62,0.02,0.03771,0.053205,0.470827475547029,0.851357242632936,0.0829980527944889,0.101931876017686,56.2676968962091,71.1182257914524,NA,NA,NA,NA
"C","C1",1200,0.6,"weibull_cox","H-AIPCW",100,0.89873,0.00511542734966464,0.90175,0.8228,0.84555,0.51,0.71,0.02,0.018495,0.03572,0.523040034380064,0.864244880696248,0.0498761091368028,0.0511542734966464,62.3282816744436,75.0353976015004,NA,NA,NA,NA
"A","C2",1200,0.6,"weibull_cox","H-AIPCW",100,0.875295,0.0128683232074625,0.90325,0.60145,0.79085,0.52,0.7,0.02,0.04339,0.062075,0.279976930847534,0.856974999807156,0.0935397608971012,0.128683232074625,563.864629700161,78.1849137346827,NA,NA,NA,NA
"B","C2",1200,0.6,"weibull_cox","H-AIPCW",100,0.916725,0.00572599237131553,0.918,0.8655,0.88045,0.76,0.92,0.02,0.01083,0.038385,0.430338651174207,0.879611521314923,0.0615473046288033,0.0572599237131553,348.698431350775,68.8300540071117,NA,NA,NA,NA
"C","C2",1200,0.6,"weibull_cox","H-AIPCW",100,0.87582,0.0134571852310739,0.897,0.6404,0.77475,0.48,0.69,0.02,0.046235,0.06829,0.526774292672048,0.840970005152212,0.0941552554094147,0.134571852310739,270.528226752903,89.2302482912294,NA,NA,NA,NA
"A","C3",1200,0.6,"weibull_cox","H-AIPCW",100,0.8724,0.0141612396021926,0.89675,0.748725,0.81645,0.47,0.64,0.02,0.045155,0.06271,0.294003435842387,0.853818626910386,0.0675295670372795,0.141612396021926,1766.70629235583,58.9993535800803,NA,NA,NA,NA
"B","C3",1200,0.6,"weibull_cox","H-AIPCW",100,0.874415,0.0118734213304721,0.893,0.467175,0.8161,0.42,0.67,0.02,0.04352,0.061455,0.460924322196744,0.846822898049598,0.0986762894570428,0.118734213304721,102.258472382666,52.9145064229801,NA,NA,NA,NA
"C","C3",1200,0.6,"weibull_cox","H-AIPCW",100,0.894175,0.00795938990289222,0.8985,0.7756,0.8281,0.48,0.67,0.02,0.028875,0.051925,0.51848102026865,0.85944313035979,0.0747555612606443,0.0795938990289222,30695.5456648239,63.6126765702466,NA,NA,NA,NA
"A","C1",300,0.8,"weibull_cox","H-AIPCW",100,0.921455,0.00668994079407904,0.93375,0.820275,0.8299,0.71,0.77,0.02,0.017425,0.056305,0.216283885691501,0.895575707659499,0.0678125759320899,0.0668994079407904,62.6723990582142,11.7347720430205,NA,NA,NA,NA
"B","C1",300,0.8,"weibull_cox","H-AIPCW",100,0.8892,0.0115023273885564,0.919,0.6347,0.72205,0.64,0.69,0.02,0.04524,0.07968,0.405215174955799,0.842648965942922,0.109689368563036,0.115023273885564,277.602342212781,11.0623963953304,NA,NA,NA,NA
"C","C1",300,0.8,"weibull_cox","H-AIPCW",100,0.8845,0.012553602243696,0.925,0.672975,0.71905,0.61,0.69,0.02,0.051655,0.08781,0.449524884109869,0.822020404041104,0.091005827319247,0.12553602243696,2106.15962246518,10.8363781071846,NA,NA,NA,NA
"A","C2",300,0.8,"weibull_cox","H-AIPCW",100,0.918405,0.0062141850396549,0.91925,0.784325,0.86155,0.68,0.82,0.02,0.01569,0.049785,0.237693067947462,0.891319494894688,0.0598398536161986,0.062141850396549,673.742698806005,11.2375757116076,NA,NA,NA,NA
"B","C2",300,0.8,"weibull_cox","H-AIPCW",100,0.94448,0.00569902047227717,0.95725,0.849425,0.8801,0.84,0.9,0.02,0.00899,0.06246,0.315128148448278,0.915581508581997,0.0755039633717892,0.0569902047227717,1344.86678767359,10.4482551339859,NA,NA,NA,NA
"C","C2",300,0.8,"weibull_cox","H-AIPCW",100,0.89891,0.00962898974110698,0.91075,0.74265,0.78005,0.58,0.66,0.02,0.035585,0.07008,0.457585825182551,0.847481236595459,0.0793011775932537,0.0962898974110698,111.083406308789,9.72015584008676,NA,NA,NA,NA
"A","C3",300,0.8,"weibull_cox","H-AIPCW",100,0.917005,0.00705724963953717,0.9395,0.787275,0.82225,0.65,0.72,0.02,0.022605,0.062215,0.196199114185097,0.890098427808671,0.072520216617036,0.0705724963953717,130.860790159154,11.4306049758511,NA,NA,NA,NA
"B","C3",300,0.8,"weibull_cox","H-AIPCW",100,0.88095,0.01379987831157,0.92275,0.550525,0.6188,0.65,0.7,0.02,0.056595,0.09414,0.38819134487876,0.833911916688821,0.134348408808943,0.1379987831157,89.484309875218,10.4097774678643,NA,NA,NA,NA
"C","C3",300,0.8,"weibull_cox","H-AIPCW",100,0.891665,0.0117594987503118,0.93325,0.665425,0.72375,0.61,0.69,0.02,0.047255,0.086175,0.425086296220349,0.82771440789176,0.0719710940853228,0.117594987503118,35.0772165206933,10.4369196302936,NA,NA,NA,NA
"A","C1",600,0.8,"weibull_cox","H-AIPCW",100,0.90428,0.00776225105327967,0.91025,0.803325,0.82605,0.62,0.72,0.02,0.02523,0.05474,0.249401627855958,0.879312741388108,0.0808771983449057,0.0776225105327967,58.9890983650988,18.0096658770624,NA,NA,NA,NA
"B","C1",600,0.8,"weibull_cox","H-AIPCW",100,0.892425,0.00909421331996841,0.91775,0.727525,0.7488,0.61,0.72,0.02,0.034875,0.062175,0.419373516976563,0.85525508926637,0.0867074496117941,0.0909421331996841,279.790136622617,18.9627547450406,NA,NA,NA,NA
"C","C1",600,0.8,"weibull_cox","H-AIPCW",100,0.89656,0.00736640024199422,0.90575,0.729325,0.81745,0.54,0.69,0.02,0.027875,0.05231,0.49100693753472,0.854323369520448,0.0578290759065197,0.0736640024199422,145.254607841674,18.7629412873104,NA,NA,NA,NA
"A","C2",600,0.8,"weibull_cox","H-AIPCW",100,0.90141,0.00700383149108797,0.90825,0.779425,0.8264,0.57,0.7,0.02,0.0253,0.05201,0.264539656823892,0.876152960171649,0.0690614570399789,0.0700383149108797,63.2447320370918,20.3248475806949,NA,NA,NA,NA
"B","C2",600,0.8,"weibull_cox","H-AIPCW",100,0.92035,0.00590594846512626,0.933,0.837125,0.85175,0.72,0.83,0.02,0.014175,0.0487,0.386325977681025,0.883017290080955,0.0726476900437094,0.0590594846512626,146.424054117011,17.8417099207436,NA,NA,NA,NA
"C","C2",600,0.8,"weibull_cox","H-AIPCW",100,0.87891,0.00959547552261223,0.889,0.755325,0.79935,0.43,0.56,0.02,0.042465,0.06384,0.542284170272415,0.832650001413484,0.0831061144719585,0.0959547552261223,310.775315961076,20.5636557571838,NA,NA,NA,NA
"A","C3",600,0.8,"weibull_cox","H-AIPCW",100,0.88664,0.0107816625093093,0.916,0.705375,0.7666,0.61,0.71,0.02,0.041735,0.07011,0.249896667267905,0.85768682637557,0.0998546418297592,0.107816625093093,138.968386839073,16.408682151087,NA,NA,NA,NA
"B","C3",600,0.8,"weibull_cox","H-AIPCW",100,0.873185,0.0131331557729114,0.91675,0.558275,0.65345,0.61,0.69,0.02,0.057755,0.088695,0.411114888862419,0.835645073718306,0.121651057529229,0.131331557729114,688.266020946579,16.5667365741452,NA,NA,NA,NA
"C","C3",600,0.8,"weibull_cox","H-AIPCW",100,0.888565,0.012171679446796,0.91325,0.726275,0.7912,0.59,0.63,0.02,0.042305,0.073175,0.480742170257722,0.847293832656262,0.0721320338201433,0.12171679446796,921.574255687749,17.3662481023154,NA,NA,NA,NA
"A","C1",1200,0.8,"weibull_cox","H-AIPCW",100,0.8955,0.00612969259532085,0.90125,0.791275,0.81975,0.52,0.62,0.02,0.025525,0.04655,0.285233889376853,0.873940427330658,0.0591010092378235,0.0612969259532085,358.659350613051,28.1568547885706,NA,NA,NA,NA
"B","C1",1200,0.8,"weibull_cox","H-AIPCW",100,0.85454,0.0117002496735857,0.894,0.55095,0.63585,0.45,0.58,0.02,0.059875,0.07429,0.453399775270236,0.821920373290804,0.108909377581788,0.117002496735857,157.906945273306,29.613758669507,NA,NA,NA,NA
"C","C1",1200,0.8,"weibull_cox","H-AIPCW",100,0.88952,0.00771817322815431,0.898,0.7816,0.83365,0.49,0.6,0.02,0.029745,0.04901,0.51849660866756,0.852377707406033,0.0683452317800643,0.0771817322815431,66.0958851408762,29.2733519396687,NA,NA,NA,NA
"A","C2",1200,0.8,"weibull_cox","H-AIPCW",100,0.889905,0.00810661188864567,0.9035,0.76445,0.7976,0.53,0.66,0.02,0.031535,0.052975,0.284629483959356,0.869157226528197,0.0796636870242837,0.0810661188864567,183.655417727743,29.9400017505144,NA,NA,NA,NA
"B","C2",1200,0.8,"weibull_cox","H-AIPCW",100,0.914735,0.0074634139796961,0.925,0.75605,0.8635,0.72,0.84,0.02,0.019095,0.052925,0.406830723173506,0.876787269244534,0.0931545907498808,0.074634139796961,4316.30462120963,26.9105784321252,NA,NA,NA,NA
"C","C2",1200,0.8,"weibull_cox","H-AIPCW",100,0.879485,0.0084218344621033,0.891,0.7689,0.79015,0.43,0.59,0.02,0.0383,0.056085,0.538189187039974,0.841988528354169,0.0754780053587089,0.084218344621033,88.0761559576941,36.6541676841766,NA,NA,NA,NA
"A","C3",1200,0.8,"weibull_cox","H-AIPCW",100,0.89101,0.0080567274730971,0.89875,0.74895,0.79555,0.5,0.63,0.02,0.034455,0.05992,0.287908236850629,0.867914472356463,0.0816651824231234,0.080567274730971,576.765139520895,25.2254419300786,NA,NA,NA,NA
"B","C3",1200,0.8,"weibull_cox","H-AIPCW",100,0.84924,0.0131726961261666,0.88625,0.5389,0.5967,0.43,0.55,0.02,0.07024,0.08972,0.472750969755861,0.816480301857107,0.121624359601541,0.131726961261665,806.813886834498,24.0733244123114,NA,NA,NA,NA
"C","C3",1200,0.8,"weibull_cox","H-AIPCW",100,0.873635,0.00866859784719326,0.882,0.7144,0.7905,0.39,0.5,0.02,0.0453,0.064235,0.556493835742737,0.83560509094299,0.0763574793092638,0.0866859784719326,127.902940009565,24.9746096854662,NA,NA,NA,NA
"A","C1",300,0.4,"weibull_cox","H-IPCW",100,0.89455,0.00832665944876801,0.91275,0.803875,0.8251,0.65,0.79,0.02,0.02598,0.04651,0.264797928524341,0.873158731166595,0.0824422050391495,0.0832665944876801,58.6257743062528,43.4267361660049,NA,NA,NA,NA
"B","C1",300,0.4,"weibull_cox","H-IPCW",100,0.89848,0.00478163532315424,0.906,0.80525,0.8403,0.59,0.74,0.02,0.0176,0.03368,0.441874869595494,0.859585563496174,0.0358406969178273,0.0478163532315424,21.1202911462085,44.5219663491512,NA,NA,NA,NA
"C","C1",300,0.4,"weibull_cox","H-IPCW",100,0.897135,0.00539206700775886,0.90625,0.834425,0.8448,0.61,0.71,0.02,0.019,0.035135,0.489202128711463,0.85762391960912,0.0500908265962033,0.0539206700775886,19.058150785577,43.4203895862266,NA,NA,NA,NA
"A","C2",300,0.4,"weibull_cox","H-IPCW",100,0.89515,0.00714820207669683,0.9085,0.796775,0.84315,0.62,0.75,0.02,0.02386,0.04287,0.268376334706174,0.871943430503053,0.0740195851778365,0.0714820207669683,145104.698718705,45.3443777260216,NA,NA,NA,NA
"B","C2",300,0.4,"weibull_cox","H-IPCW",100,0.907835,0.00348055242770745,0.90925,0.855625,0.86995,0.63,0.83,0.02,0.00979500000000001,0.027425,0.438268057529176,0.86713227285343,0.0336017976912071,0.0348055242770745,15.6044217329833,47.037362316905,NA,NA,NA,NA
"C","C2",300,0.4,"weibull_cox","H-IPCW",100,0.901325,0.00492526661843055,0.90825,0.83885,0.8621,0.6,0.79,0.02,0.015415,0.032155,0.479677892143779,0.863724553684942,0.0451837997248545,0.0492526661843055,109.152881943984,50.4765938750117,NA,NA,NA,NA
"A","C3",300,0.4,"weibull_cox","H-IPCW",100,0.895795,0.00699676727301454,0.91275,0.7705,0.8266,0.65,0.73,0.02,0.024795,0.045385,0.254832490984275,0.873474596853164,0.0719828122021171,0.0699676727301454,25.1782110531012,41.9336856825605,NA,NA,NA,NA
"B","C3",300,0.4,"weibull_cox","H-IPCW",100,0.876385,0.010558200544476,0.89825,0.696175,0.81595,0.46,0.69,0.02,0.03926,0.054905,0.455366390239319,0.833775755523616,0.0760708733864531,0.10558200544476,130.70427137501,41.738979320348,NA,NA,NA,NA
"C","C3",300,0.4,"weibull_cox","H-IPCW",100,0.900885,0.00604755504065047,0.9145,0.8149,0.84555,0.61,0.75,0.02,0.01869,0.038265,0.474955605946904,0.86224248515759,0.0575840185461139,0.0604755504065047,23.6556223933883,42.506143184969,NA,NA,NA,NA
"A","C1",600,0.4,"weibull_cox","H-IPCW",100,0.90032,0.00329104631668803,0.904,0.8515,0.86325,0.57,0.81,0.02,0.011365,0.02305,0.274422311017387,0.882530934095211,0.0334760580810594,0.0329104631668803,19.3935460026907,80.96585974494,NA,NA,NA,NA
"B","C1",600,0.4,"weibull_cox","H-IPCW",100,0.90176,0.00618961120496973,0.912,0.843275,0.8633,0.65,0.8,0.02,0.015595,0.03295,0.430024108805538,0.867787841442647,0.0467154506917501,0.0618961120496973,131.917239362046,83.363317182927,NA,NA,NA,NA
"C","C1",600,0.4,"weibull_cox","H-IPCW",100,0.89734,0.00572288459439888,0.9075,0.836925,0.8433,0.61,0.76,0.02,0.017255,0.03185,0.500427329528843,0.863110667593401,0.0474394883035752,0.0572288459439888,11505.2670011429,76.6773625194708,NA,NA,NA,NA
"A","C2",600,0.4,"weibull_cox","H-IPCW",100,0.883785,0.00655750882345552,0.89575,0.7554,0.84925,0.47,0.72,0.02,0.025445,0.034675,0.288407854991586,0.863531468454335,0.0632994327132415,0.0655750882345552,137.087686711709,76.4170748065865,NA,NA,NA,NA
"B","C2",600,0.4,"weibull_cox","H-IPCW",100,0.91071,0.00313828734738352,0.91425,0.8669,0.8785,0.66,0.88,0.02,0.00736500000000001,0.02544,0.433134851319321,0.868585258285572,0.0284500270721144,0.0313828734738352,19.0280194362338,90.0097569590019,NA,NA,NA,NA
"C","C2",600,0.4,"weibull_cox","H-IPCW",100,0.90189,0.0034863628988713,0.906,0.8452,0.86245,0.63,0.79,0.02,0.01136,0.02461,0.50506212760869,0.868195638616802,0.0303546378730506,0.034863628988713,20.6670422288239,94.7954551105111,NA,NA,NA,NA
"A","C3",600,0.4,"weibull_cox","H-IPCW",100,0.894065,0.00449968941127938,0.901,0.8349,0.8516,0.52,0.79,0.02,0.016335,0.026735,0.281237508952227,0.876755813424789,0.0483542274587374,0.0449968941127938,39.0028374152752,72.3171315329947,NA,NA,NA,NA
"B","C3",600,0.4,"weibull_cox","H-IPCW",100,0.8958,0.00630557313217859,0.90575,0.8342,0.8569,0.58,0.8,0.02,0.01879,0.03338,0.44068164070135,0.859174202148736,0.0472149608201948,0.0630557313217859,1321.8980841919,75.1435392522524,NA,NA,NA,NA
"C","C3",600,0.4,"weibull_cox","H-IPCW",100,0.893295,0.00596034494544459,0.905,0.827125,0.8498,0.6,0.76,0.02,0.01956,0.032415,0.506015353841666,0.857952839340879,0.050434876501056,0.0596034494544459,76.7983391759618,73.1555270989499,NA,NA,NA,NA
"A","C1",1200,0.4,"weibull_cox","H-IPCW",100,0.905665,0.00321390645429666,0.9065,0.867475,0.87745,0.62,0.89,0.02,0.00783500000000001,0.021335,0.267122882401174,0.890480373252967,0.0308983344325721,0.0321390645429666,35.2820778604386,146.042993413113,NA,NA,NA,NA
"B","C1",1200,0.4,"weibull_cox","H-IPCW",100,0.904125,0.00529145191642505,0.9115,0.859475,0.88435,0.71,0.9,0.02,0.00972500000000001,0.023575,0.436692241551739,0.877336848439133,0.0389799223118049,0.0529145191642506,54.1686044673061,162.067048265176,NA,NA,NA,NA
"C","C1",1200,0.4,"weibull_cox","H-IPCW",100,0.90123,0.00537220878901102,0.90875,0.861325,0.87815,0.62,0.87,0.02,0.01208,0.02539,0.501762205589037,0.865486344129544,0.0433794626266598,0.0537220878901102,97.5361308535202,145.030419580383,NA,NA,NA,NA
"A","C2",1200,0.4,"weibull_cox","H-IPCW",100,0.892305,0.0068239362400363,0.9035,0.846725,0.87575,0.57,0.84,0.02,0.01931,0.030925,0.272137827062236,0.875996465928374,0.0675893721847099,0.068239362400363,116.347629578874,146.215674805173,NA,NA,NA,NA
"B","C2",1200,0.4,"weibull_cox","H-IPCW",100,0.907545,0.00285712908636653,0.911,0.874975,0.88555,0.73,0.92,0.02,0.00578500000000001,0.019115,0.441191737035132,0.863919140151117,0.0261224776463458,0.0285712908636653,39.7858374341957,160.785706709968,NA,NA,NA,NA
"C","C2",1200,0.4,"weibull_cox","H-IPCW",100,0.88646,0.00918380128599297,0.904,0.822125,0.8723,0.6,0.85,0.02,0.02428,0.03502,0.509225691339023,0.849972279685171,0.0743575853901302,0.0918380128599297,3457.98172950222,168.57587534143,NA,NA,NA,NA
