"rep","n","setting","mech","cens","backend","method","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac"
85,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.06,0.9255,0,0.0255,0.35601587814344,0.243168541157201,-1.40674819198698,0.916,1.41784071634943,1.51092077863018,195.222578085428,0.479922588272005,0.101010101010101
85,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.07,0.915,0,0.015,0.388909368798456,0.265635691155847,-1.31837719199165,0.908,3.94107904080573,3.96256823639247,178.142607129043,0.590498194742278,NA
85,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.06,0.9255,0,0.0255,0.35601587814344,0.243168541157201,-1.40674819198698,0.916,1.41784071634943,1.51092077863018,195.222578085428,0.479922588272005,0.101010101010101
86,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.05,0.932,0,0.032,0.329436940110588,0.214322939466107,-1.5497905705087,0.918,1,1,240,0,NA
86,600,"A","C1",0.2,"weibull_cox","CC",0.07,0.9065,0,0.00649999999999995,0.399779312067292,0.260085821800183,-1.35626285056835,0.884,1,1.15384615384615,208,0.393051983334053,NA
86,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.13,0.836,0.0640000000000001,0.0640000000000001,0.575034052450341,0.374101909679263,-0.992746264894585,0.806,3.79106128296352,3.53863165059578,186.97156152832,0.533670641804687,NA
86,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.08,0.8945,0.00550000000000006,0.00550000000000006,0.431971951604381,0.281029499617387,-1.27881486629661,0.878,3.79106128296352,3.53863165059578,186.97156152832,0.533670641804687,NA
86,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.07,0.9065,0,0.00649999999999995,0.399779312067292,0.260085821800183,-1.35626285056835,0.884,2.15617897720838,2.34577874036832,202.369093172779,0.432122539419448,NA
86,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.08,0.8945,0.00550000000000006,0.00550000000000006,0.431971951604381,0.281029499617387,-1.27881486629661,0.878,1.55516859154651,1.53641478380449,203.469552186206,0.424604364354646,0.100961538461538
86,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.08,0.8945,0.00550000000000006,0.00550000000000006,0.431971951604381,0.281029499617387,-1.27881486629661,0.878,3.79106128296352,3.53863165059578,186.97156152832,0.533670641804687,NA
86,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.07,0.9065,0,0.00649999999999995,0.399779312067292,0.260085821800183,-1.35626285056835,0.884,1.55516859154651,1.53641478380449,203.469552186206,0.424604364354646,0.100961538461538
87,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.05,0.95,0,0.0499999999999999,0.251904827403693,0.183922450080402,-1.70388537067048,0.933062880324544,1,1,240,0,NA
87,600,"A","C1",0.2,"weibull_cox","CC",0.09,0.9105,0,0.0105,0.364981377712606,0.266482662974323,-1.33309038549856,0.884,1,1.22448979591837,196,0.474793727599047,NA
87,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.05,0.95,0,0.0499999999999999,0.251904827403693,0.183922450080402,-1.70388537067048,0.933062880324544,2.98241125742577,3.19824549538754,188.845878290764,0.521546735496931,NA
87,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.1,0.899,0.001,0.001,0.390450080428362,0.285078043825617,-1.26563659171648,0.874,2.98241125742577,3.19824549538754,188.845878290764,0.521546735496931,NA
87,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.09,0.9105,0,0.0105,0.364981377712606,0.266482662974323,-1.33309038549856,0.884,1.98764865007306,2.55477192906108,192.365157270417,0.498661492193804,NA
87,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.1,0.899,0.001,0.001,0.390450080428362,0.285078043825617,-1.26563659171648,0.874,1.33123912273363,1.46673830325678,194.230545721957,0.48644727211305,0.102040816326531
87,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.1,0.899,0.001,0.001,0.390450080428362,0.285078043825617,-1.26563659171648,0.874,2.98241125742577,3.19824549538754,188.845878290764,0.521546735496931,NA
87,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.1,0.899,0.001,0.001,0.390450080428362,0.285078043825617,-1.26563659171648,0.874,1.33123912273363,1.46673830325678,194.230545721957,0.48644727211305,0.102040816326531
88,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.06,0.9255,0,0.0255,0.343068145246044,0.237802854418905,-1.43284817167119,0.902,1,1,240,0,NA
88,600,"A","C1",0.2,"weibull_cox","CC",0.1,0.885,0.015,0.015,0.464716099106121,0.322124966696041,-1.12935059371529,0.866,1,1.25,192,0.50104493321917,NA
88,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.07,0.9165,0,0.0165,0.375718755560545,0.260435116955957,-1.34193640031581,0.888,3.53560366086713,3.71423613162293,179.415885500948,0.582311820743952,NA
88,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.1,0.885,0.015,0.015,0.464716099106121,0.322124966696041,-1.12935059371529,0.866,3.53560366086713,3.71423613162293,179.415885500948,0.582311820743952,NA
88,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.1,0.885,0.015,0.015,0.464716099106121,0.322124966696041,-1.12935059371529,0.866,2.36951945545279,2.97620928909938,187.233357853853,0.531979364753406,NA
88,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.1,0.885,0.015,0.015,0.464716099106121,0.322124966696041,-1.12935059371529,0.866,1.54392171136414,1.67278046664238,187.812599190304,0.528234962382638,0.104166666666667
88,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.1,0.885,0.015,0.015,0.464716099106121,0.322124966696041,-1.12935059371529,0.866,3.53560366086713,3.71423613162293,179.415885500948,0.582311820743952,NA
88,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.1,0.885,0.015,0.015,0.464716099106121,0.322124966696041,-1.12935059371529,0.866,1.54392171136414,1.67278046664238,187.812599190304,0.528234962382638,0.104166666666667
89,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.07,0.934,0,0.034,0.314446200337652,0.214054964053466,-1.55368500955801,0.918,1,1,240,0,NA
89,600,"A","C1",0.2,"weibull_cox","CC",0.11,0.8915,0.00850000000000006,0.00850000000000006,0.41883405760968,0.285115574777935,-1.26702320937109,0.88,1,1.21212121212121,198,0.46152870828758,NA
89,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.11,0.8915,0.00850000000000006,0.00850000000000006,0.41883405760968,0.285115574777935,-1.26702320937109,0.88,14.6834849251265,14.7719055171879,113.440711789771,1.05844723019104,NA
89,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.12,0.8775,0.0225000000000001,0.0225000000000001,0.442964197083124,0.301541838259722,-1.21100905940252,0.864,14.6834849251265,14.7719055171879,113.440711789771,1.05844723019104,NA
89,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.11,0.8915,0.00850000000000006,0.00850000000000006,0.41883405760968,0.285115574777935,-1.26702320937109,0.88,8.36548560297484,10.185887808579,152.786369325314,0.757105756315551,NA
89,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.11,0.8915,0.00850000000000006,0.00850000000000006,0.41883405760968,0.285115574777935,-1.26702320937109,0.88,1.33471003787094,1.49694327259683,196.183273088924,0.473582503302348,0.101010101010101
89,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.12,0.8775,0.0225000000000001,0.0225000000000001,0.442964197083124,0.301541838259722,-1.21100905940252,0.864,14.6834849251265,14.7719055171879,113.440711789771,1.05844723019104,NA
89,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.11,0.8915,0.00850000000000006,0.00850000000000006,0.41883405760968,0.285115574777935,-1.26702320937109,0.88,1.33471003787094,1.49694327259683,196.183273088924,0.473582503302348,0.101010101010101
90,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.03,0.958,0,0.0579999999999999,0.223712207175383,0.147269454655506,-1.90876290290885,0.952,1,1,240,0,NA
90,600,"A","C1",0.2,"weibull_cox","CC",0.08,0.908,0,0.00800000000000001,0.410034195418388,0.269924976879045,-1.30288277963881,0.886,1,1.26315789473684,190,0.51406125490482,NA
90,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.01,0.9835,0,0.0835,0.114808698994836,0.0755784170392744,-2.57585608308777,0.978,4.8929937789925,5.3124162493845,167.432162446464,0.659719495338468,NA
90,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.08,0.908,0,0.00800000000000001,0.410034195418388,0.269924976879045,-1.30288277963881,0.886,4.8929937789925,5.3124162493845,167.432162446464,0.659719495338468,NA
90,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.07,0.918,0,0.018,0.377168552242644,0.248289566775564,-1.38643116360813,0.896,2.82615925597418,3.79701741089815,182.615366155814,0.561740606226509,NA
90,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.08,0.908,0,0.00800000000000001,0.410034195418388,0.269924976879045,-1.30288277963881,0.886,1.33512101077377,1.54108534294578,188.05907767466,0.526640613596884,0.1
90,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.08,0.908,0,0.00800000000000001,0.410034195418388,0.269924976879045,-1.30288277963881,0.886,4.8929937789925,5.3124162493845,167.432162446464,0.659719495338468,NA
90,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.08,0.908,0,0.00800000000000001,0.410034195418388,0.269924976879045,-1.30288277963881,0.886,1.33512101077377,1.54108534294578,188.05907767466,0.526640613596884,0.1
91,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.05,0.941,0,0.0409999999999999,0.301488335193328,0.20744303254201,-1.56201788983079,0.924,1,1,240,0,NA
91,600,"A","C1",0.2,"weibull_cox","CC",0.07,0.9135,0,0.0135,0.36413722803086,0.250549431027655,-1.37321841933204,0.9,1,1.21827411167513,197,0.468174532068026,NA
91,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.12,0.856,0.044,0.044,0.495504135790386,0.340938167639398,-1.06517351557059,0.838,5.8698888908911,5.63711766426024,162.955127750632,0.689040143313843,NA
91,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.09,0.8895,0.0105000000000001,0.0105000000000001,0.419935109118182,0.288941900357356,-1.23064901876572,0.884,5.8698888908911,5.63711766426024,162.955127750632,0.689040143313843,NA
91,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.07,0.9135,0,0.0135,0.36413722803086,0.250549431027655,-1.37321841933204,0.9,3.44052384212366,4.04179071800734,185.158906884999,0.545365194590725,NA
91,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.08,0.8995,0.000500000000000056,0.000500000000000056,0.392715951067315,0.270213399018519,-1.29766263628346,0.89,1.66508245819231,1.73555630831245,190.226203874558,0.512592068630519,0.101522842639594
91,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.08,0.8995,0.000500000000000056,0.000500000000000056,0.392715951067315,0.270213399018519,-1.29766263628346,0.89,5.8698888908911,5.63711766426024,162.955127750632,0.689040143313843,NA
91,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.07,0.9135,0,0.0135,0.36413722803086,0.250549431027655,-1.37321841933204,0.9,1.66508245819231,1.73555630831245,190.226203874558,0.512592068630519,0.101522842639594
92,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.07,0.9365,0,0.0365,0.317490607546987,0.223571098821988,-1.51636357982777,0.924,1,1,240,0,NA
92,600,"A","C1",0.2,"weibull_cox","CC",0.12,0.8905,0.00950000000000006,0.00950000000000006,0.448708523510955,0.315972363488862,-1.17043830637943,0.864,1,1.25,192,0.50104493321917,NA
92,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.07,0.9365,0,0.0365,0.317490607546987,0.223571098821988,-1.51636357982777,0.924,4.96192422841694,5.28095171745561,175.693936582951,0.606253481701982,NA
92,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.14,0.872,0.028,0.028,0.496418401174888,0.349568789715139,-1.069392693302,0.85,4.96192422841694,5.28095171745561,175.693936582951,0.606253481701982,NA
92,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.11,0.902,0,0.002,0.424040182693212,0.298601367523503,-1.2269835939494,0.888,1.7249066037362,2.25556893531194,189.414155467911,0.517863088226551,NA
92,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.12,0.8905,0.00950000000000006,0.00950000000000006,0.448708523510955,0.315972363488862,-1.17043830637943,0.864,1.39206148893706,1.54749919822542,189.738440098043,0.515759206499188,0.104166666666667
92,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.14,0.872,0.028,0.028,0.496418401174888,0.349568789715139,-1.069392693302,0.85,4.96192422841694,5.28095171745561,175.693936582951,0.606253481701982,NA
92,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.14,0.872,0.028,0.028,0.496418401174888,0.349568789715139,-1.069392693302,0.85,1.39206148893706,1.54749919822542,189.738440098043,0.515759206499188,0.104166666666667
93,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.05,0.9445,0,0.0445,0.270660035592592,0.187887785029935,-1.64618035144375,0.926,1,1,240,0,NA
93,600,"A","C1",0.2,"weibull_cox","CC",0.1,0.889,0.011,0.011,0.409638331777168,0.28436425293619,-1.23176925080807,0.87,1,1.2972972972973,185,0.546389255973533,NA
93,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.05,0.9445,0,0.0445,0.270660035592592,0.187887785029935,-1.64618035144375,0.926,7.02659018768989,7.53320571753058,149.300949825721,0.781046255394795,NA
93,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.1,0.889,0.011,0.011,0.409638331777168,0.28436425293619,-1.23176925080807,0.87,7.02659018768989,7.53320571753058,149.300949825721,0.781046255394795,NA
93,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.09,0.9,0,0,0.384325509743281,0.26679250447177,-1.29555402846337,0.88,4.00500635629175,5.52327236760471,171.73034703006,0.631825273792348,NA
93,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.11,0.879,0.021,0.021,0.434111911514151,0.3013534130775,-1.17374154210331,0.864,1.4411898142236,1.65905212598393,182.06497076889,0.565280608674514,0.102702702702703
93,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.1,0.889,0.011,0.011,0.409638331777168,0.28436425293619,-1.23176925080807,0.87,7.02659018768989,7.53320571753058,149.300949825721,0.781046255394795,NA
93,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.11,0.879,0.021,0.021,0.434111911514151,0.3013534130775,-1.17374154210331,0.864,1.4411898142236,1.65905212598393,182.06497076889,0.565280608674514,0.102702702702703
94,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.03,0.9655,0,0.0655,0.194836276882744,0.142708560901028,-1.9536107140333,0.95,1,1,240,0,NA
94,600,"A","C1",0.2,"weibull_cox","CC",0.05,0.949,0,0.0489999999999999,0.265013836963108,0.194110377682003,-1.64598827462303,0.934,1,1.26984126984127,189,0.520548088855695,NA
94,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.01,0.987,0,0.087,0.101260769742801,0.0741688301425621,-2.60807124604111,0.978,6.57558517564496,7.19517793889429,164.252270141872,0.680512004715819,NA
94,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.05,0.949,0,0.0489999999999999,0.265013836963108,0.194110377682003,-1.64598827462303,0.934,6.57558517564496,7.19517793889429,164.252270141872,0.680512004715819,NA
94,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.05,0.949,0,0.0489999999999999,0.265013836963108,0.194110377682003,-1.64598827462303,0.934,3.74594845351008,4.96729079227345,178.2635555663,0.589720459102879,NA
94,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.05,0.949,0,0.0489999999999999,0.265013836963108,0.194110377682003,-1.64598827462303,0.934,1.2978242611901,1.50343487863461,187.534629753369,0.530032260362967,0.100529100529101
94,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.07,0.9295,0,0.0295,0.325251919179922,0.238231986666416,-1.44117029619598,0.916,6.57558517564496,7.19517793889429,164.252270141872,0.680512004715819,NA
94,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.05,0.949,0,0.0489999999999999,0.265013836963108,0.194110377682003,-1.64598827462303,0.934,1.2978242611901,1.50343487863461,187.534629753369,0.530032260362967,0.100529100529101
95,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.06,0.9405,0,0.0405,0.312324038852809,0.198845763977251,-1.58467571753138,0.912,1,1,240,0,NA
95,600,"A","C1",0.2,"weibull_cox","CC",0.09,0.9145,0,0.0145,0.402864712048828,0.256489835816248,-1.33011614897616,0.882,1,1.23711340206186,194,0.487960560236822,NA
95,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.05,0.9505,0,0.0505,0.27887328611183,0.177548842648922,-1.69795944543819,0.928,3.06494720550205,3.24269989550452,184.434665971609,0.550031242052733,NA
95,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.09,0.9145,0,0.0145,0.402864712048828,0.256489835816248,-1.33011614897616,0.882,3.06494720550205,3.24269989550452,184.434665971609,0.550031242052733,NA
95,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.09,0.9145,0,0.0145,0.402864712048828,0.256489835816248,-1.33011614897616,0.882,1.5768363016745,1.9971119829895,191.670432896747,0.503194124038273,NA
95,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.09,0.9145,0,0.0145,0.402864712048828,0.256489835816248,-1.33011614897616,0.882,1.42584754133453,1.55603706177276,191.285987920913,0.505698937305559,0.103092783505155
95,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.11,0.8925,0.00750000000000006,0.00750000000000006,0.457782741080595,0.29145421921452,-1.20232224533526,0.86,3.06494720550205,3.24269989550452,184.434665971609,0.550031242052733,NA
95,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.09,0.9145,0,0.0145,0.402864712048828,0.256489835816248,-1.33011614897616,0.882,1.42584754133453,1.55603706177276,191.285987920913,0.505698937305559,0.103092783505155
96,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.04,0.942,0,0.0419999999999999,0.281571054918812,0.187488900329066,-1.64853668683515,0.925,1,1,240,0,NA
96,600,"A","C1",0.2,"weibull_cox","CC",0.07,0.912,0,0.012,0.383843037296983,0.255588448118471,-1.33868780592095,0.894,1,1.22448979591837,196,0.474793727599047,NA
96,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.01,0.9825,0,0.0825,0.13236277371875,0.0881360156007124,-2.40337507920333,0.976,3.45336762717515,3.73224769660327,187.491562448772,0.530310656196454,NA
96,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.07,0.912,0,0.012,0.383843037296983,0.255588448118471,-1.33868780592095,0.894,3.45336762717515,3.73224769660327,187.491562448772,0.530310656196454,NA
96,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.07,0.912,0,0.012,0.383843037296983,0.255588448118471,-1.33868780592095,0.894,1.95932796200394,2.4799865928232,192.772979372377,0.495996788849464,NA
96,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.07,0.912,0,0.012,0.383843037296983,0.255588448118471,-1.33868780592095,0.894,1.32199238183009,1.46984846389547,194.31648627806,0.48588287886453,0.102040816326531
96,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.07,0.912,0,0.012,0.383843037296983,0.255588448118471,-1.33868780592095,0.894,3.45336762717515,3.73224769660327,187.491562448772,0.530310656196454,NA
96,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.07,0.912,0,0.012,0.383843037296983,0.255588448118471,-1.33868780592095,0.894,1.32199238183009,1.46984846389547,194.31648627806,0.48588287886453,0.102040816326531
97,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.03,0.9665,0,0.0665,0.211995223137971,0.147405614057038,-1.88441493105337,0.962,1,1,240,0,NA
97,600,"A","C1",0.2,"weibull_cox","CC",0.08,0.9065,0,0.00649999999999995,0.378508210850261,0.263186285144271,-1.30474090732978,0.89,1,1.31147540983607,183,0.559266174758214,NA
97,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.07,0.9145,0,0.0145,0.349429944075859,0.242967434426085,-1.38467557765649,0.898,10.2525969302431,10.6677052619847,114.350105143494,1.05043564626155,NA
97,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.1,0.8875,0.0125000000000001,0.0125000000000001,0.433074767626668,0.301127785379725,-1.17006828650463,0.872,10.2525969302431,10.6677052619847,114.350105143494,1.05043564626155,NA
97,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.08,0.9065,0,0.00649999999999995,0.378508210850261,0.263186285144271,-1.30474090732978,0.89,5.76969998566146,7.7945362102656,148.510684266751,0.786525867749783,NA
97,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.09,0.898,0.002,0.002,0.406317634009081,0.282522876962805,-1.23384346960173,0.884,1.4799668492443,1.73064696046895,179.883400346012,0.57930640477697,0.103825136612022
97,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.11,0.879,0.021,0.021,0.458944536261821,0.31911568659152,-1.11204930637507,0.866,10.2525969302431,10.6677052619847,114.350105143494,1.05043564626155,NA
97,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.1,0.8875,0.0125000000000001,0.0125000000000001,0.433074767626668,0.301127785379725,-1.17006828650463,0.872,1.4799668492443,1.73064696046895,179.883400346012,0.57930640477697,0.103825136612022
98,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.04,0.97,0,0.07,0.213706380513325,0.14289696107678,-1.93803439774844,0.958,1,1,240,0,NA
98,600,"A","C1",0.2,"weibull_cox","CC",0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,1,1.2565445026178,191,0.50756074570296,NA
98,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.2,0.8295,0.0705,0.0705,0.60806420440153,0.406588360814669,-0.892356941231163,0.808,15.3109585423852,14.0566057770698,106.658193156281,1.12045063512421,NA
98,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.13,0.886,0.014,0.014,0.454885048311356,0.3041635485418,-1.18259267100886,0.87,15.3109585423852,14.0566057770698,106.658193156281,1.12045063512421,NA
98,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.09,0.929,0,0.029,0.35784550543953,0.239277063883008,-1.42253607276172,0.904,2.94381942249983,3.48057540270903,181.515835402139,0.568811746427878,NA
98,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,1.60404306278693,1.69414496004803,186.065223962163,0.539521188373293,0.0994764397905759
98,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.12,0.891,0.00900000000000001,0.00900000000000001,0.431526890288223,0.288544876839816,-1.23530759021989,0.872,15.3109585423852,14.0566057770698,106.658193156281,1.12045063512421,NA
98,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.1,0.917,0,0.017,0.383104317949659,0.256166627682815,-1.35433009424649,0.894,1.60404306278693,1.69414496004803,186.065223962163,0.539521188373293,0.0994764397905759
99,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.05,0.945,0,0.0449999999999999,0.26795359139914,0.191876232788096,-1.6567104745256,0.938775510204082,1,1,240,0,NA
99,600,"A","C1",0.2,"weibull_cox","CC",0.09,0.8965,0.00350000000000006,0.00350000000000006,0.387352434123371,0.277375367252235,-1.28818931252091,0.89,1,1.25,192,0.50104493321917,NA
99,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.12,0.863,0.037,0.037,0.465616896162127,0.333418990548234,-1.1041610888535,0.850340136054422,3.42757020787102,3.4088919168713,177.298382748079,0.595927812250793,NA
99,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.11,0.8735,0.0265,0.0265,0.440259517132429,0.315261076201228,-1.16015990891392,0.862973760932945,3.42757020787102,3.4088919168713,177.298382748079,0.595927812250793,NA
99,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.09,0.8965,0.00350000000000006,0.00350000000000006,0.387352434123371,0.277375367252235,-1.28818931252091,0.89,1.79653601223174,2.17857054232155,188.294013201628,0.525120327141726,NA
99,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.61358359852931,1.67349947546976,186.835741747974,0.534547828442825,0.104166666666667
99,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.06,0.9325,0,0.0325,0.300157185005688,0.214936585109551,-1.54321798615903,0.924198250728863,3.42757020787102,3.4088919168713,177.298382748079,0.595927812250793,NA
99,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.1,0.8835,0.0165000000000001,0.0165000000000001,0.414210835428017,0.296608133770262,-1.22114916510717,0.872,1.61358359852931,1.67349947546976,186.835741747974,0.534547828442825,0.104166666666667
100,600,"A","C1",0.2,"weibull_cox","Naive-Y",0.06,0.9465,0,0.0465,0.28026755875822,0.197967943512066,-1.62927543555133,0.943204868154158,1,1,240,0,NA
100,600,"A","C1",0.2,"weibull_cox","CC",0.08,0.9295,0,0.0295,0.337140470599947,0.238140318255455,-1.4445204792404,0.92393509127789,1,1.21827411167513,197,0.468174532068026,NA
100,600,"A","C1",0.2,"weibull_cox","HT-IPCW",0.17,0.847,0.053,0.053,0.554746723145577,0.391847234969953,-0.946508494558436,0.83,5.45789504825941,5.21633115778033,161.855286356506,0.696294601756108,NA
100,600,"A","C1",0.2,"weibull_cox","H-IPCW",0.12,0.8895,0.0105000000000001,0.0105000000000001,0.439284588177683,0.310290163169056,-1.17987268176666,0.884,5.45789504825941,5.21633115778033,161.855286356506,0.696294601756108,NA
100,600,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.09,0.92,0,0.02,0.363864969750764,0.25701725913908,-1.36823731286067,0.913385826771654,3.06773419929769,3.60272338943123,187.105515251317,0.532805342915283,NA
100,600,"A","C1",0.2,"weibull_cox","Clip-IPCW",0.11,0.903,0,0.003,0.41481353319835,0.293004950241474,-1.23719104778776,0.897637795275591,1.56421647851507,1.62988367623404,192.047942176036,0.500732137824106,0.101522842639594
100,600,"A","C1",0.2,"weibull_cox","H-AIPCW",0.11,0.903,0,0.003,0.41481353319835,0.293004950241474,-1.23719104778776,0.897637795275591,5.45789504825941,5.21633115778033,161.855286356506,0.696294601756108,NA
100,600,"A","C1",0.2,"weibull_cox","Clip-AIPCW",0.1,0.9105,0,0.0105,0.389709934919999,0.275272938202915,-1.29961744366659,0.905511811023622,1.56421647851507,1.62988367623404,192.047942176036,0.500732137824106,0.101522842639594
1,1200,"A","C1",0.2,"weibull_cox","Naive-Y",0.04,0.9585,0,0.0585,0.252312856514576,0.162520598278795,-1.80250880228062,0.948,1,1,480,0,NA
1,1200,"A","C1",0.2,"weibull_cox","CC",0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,1,1.28686327077748,373,0.536154968509276,NA
1,1200,"A","C1",0.2,"weibull_cox","HT-IPCW",0.07,0.925,0,0.025,0.355691091637691,0.229108931720471,-1.45911597983478,0.912,12.0940966694764,12.6096546863004,272.832339588672,0.872300093712189,NA
1,1200,"A","C1",0.2,"weibull_cox","H-IPCW",0.1,0.892,0.00800000000000001,0.00800000000000001,0.44433775831386,0.286208318183164,-1.23659362372407,0.88,12.0940966694764,12.6096546863004,272.832339588672,0.872300093712189,NA
1,1200,"A","C1",0.2,"weibull_cox","Stab-IPCW",0.09,0.901,0,0.001,0.41590533525116,0.267894331054257,-1.30272093900767,0.891838741396264,2.22334596356442,2.9895671439333,365.788938694777,0.559360328111485,NA
