"setting","mech","n","cens","backend","method","R","mean_cov","mcse_cov","med_cov","cov_q05","cov_q10","pac_success_nominal","pac_success_tol","pac_tol","mean_short","mean_abscal","med_lpb","worst_slice","sd_tau","sd_cov","mean_maxwt","mean_ess","mean_clipfrac","mean_clip_level","mean_nu_hat_c","mean_runtime"
"A","C1",1200,0.2,"weibull_cox","H-IPCW",100,0.905505,0.00185560160681983,0.9065,0.87695,0.88365,0.62,0.92,0.02,0.00522500000000001,0.015955,0.27365558181889,0.89013294605825,0.0182183723452204,0.0185560160681983,14.0319664950653,285.276517738356,NA,NA,NA,NA
"A","C1",600,0.4,"weibull_cox","H-IPCW",100,0.90032,0.00329104631668803,0.904,0.8515,0.86325,0.57,0.81,0.02,0.011365,0.02305,0.274422311017387,0.882530934095211,0.0334760580810594,0.0329104631668803,19.3935460026907,80.96585974494,NA,NA,NA,NA
"A","C1",1200,0.4,"weibull_cox","H-IPCW",100,0.905665,0.00321390645429666,0.9065,0.867475,0.87745,0.62,0.89,0.02,0.00783500000000001,0.021335,0.267122882401174,0.890480373252967,0.0308983344325721,0.0321390645429666,35.2820778604386,146.042993413113,NA,NA,NA,NA
"A","C1",600,0.6,"weibull_cox","H-IPCW",100,0.88996,0.0117279358280935,0.9155,0.7696,0.857,0.64,0.78,0.02,0.02933,0.04862,0.260502984418895,0.872157497601211,0.0701959019207293,0.117279358280935,90.932914647291,39.564199953014,NA,NA,NA,NA
"A","C1",1200,0.6,"weibull_cox","H-IPCW",100,0.90109,0.00752743594587107,0.9165,0.827575,0.87855,0.74,0.88,0.02,0.018205,0.0375,0.256571891438998,0.883584408410811,0.0715690667336896,0.0752743594587107,179.070659971793,67.374056143812,NA,NA,NA,NA
"A","C1",600,0.2,"weibull_cox","HT-IPCW",100,0.90371,0.00658236924279433,0.92175,0.78645,0.82155,0.6,0.69,0.02,0.02531,0.05433,0.24474980657293,0.887789085985584,0.065927033433742,0.0658236924279433,9.70784657875231,148.511064175254,NA,NA,NA,NA
"A","C1",1200,0.2,"weibull_cox","HT-IPCW",100,0.906455,0.00634754424398073,0.91775,0.79645,0.8369,0.63,0.77,0.02,0.019525,0.045505,0.258127965858287,0.892307217493572,0.0628450073553576,0.0634754424398073,14.0319664950653,285.276517738356,NA,NA,NA,NA
"A","C1",600,0.4,"weibull_cox","HT-IPCW",100,0.919865,0.0104399264070126,0.97625,0.681825,0.81015,0.69,0.75,0.02,0.0325,0.084865,0.124449680001979,0.907177343013275,0.103786883428096,0.104399264070126,19.3935460026907,80.96585974494,NA,NA,NA,NA
"A","C1",1200,0.4,"weibull_cox","HT-IPCW",100,0.916315,0.0106134411992958,0.96925,0.699075,0.7722,0.7,0.72,0.02,0.03537,0.087055,0.138493438321025,0.904300042943451,0.103861990792172,0.106134411992958,35.2820778604386,146.042993413113,NA,NA,NA,NA
"A","C1",600,0.6,"weibull_cox","HT-IPCW",100,0.91208,0.0168943758497772,0.98575,0.499375,0.70205,0.8,0.81,0.02,0.052945,0.11797,0.0805391698811475,0.899062722624854,0.131087140421318,0.168943758497772,90.932914647291,39.564199953014,NA,NA,NA,NA
"A","C1",1200,0.6,"weibull_cox","HT-IPCW",100,0.92246,0.0133805238380946,0.987,0.60455,0.72905,0.78,0.79,0.02,0.043555,0.10957,0.0798763357363521,0.910607269526378,0.130898179259046,0.133805238380946,179.070659971793,67.374056143812,NA,NA,NA,NA
"A","C1",600,0.2,"weibull_cox","Naive-Y",100,0.952845,0.00144081372561452,0.955,0.925475,0.9329,1,1,0.02,0,0.052845,0.174840666637154,0.94215976636752,0.015668278447071,0.0144081372561452,1,240,NA,NA,NA,NA
"A","C1",1200,0.2,"weibull_cox","Naive-Y",100,0.95841,0.00110415606055512,0.96075,0.93545,0.94085,1,1,0.02,0,0.05841,0.164522955785816,0.947736670030077,0.0105102162900982,0.0110415606055512,1,480,NA,NA,NA,NA
"A","C1",600,0.4,"weibull_cox","Naive-Y",100,0.98596,0.000599776052482353,0.9865,0.975425,0.977,1,1,0.02,0,0.08596,0.0808005553080959,0.980016570719116,0.00609271795844942,0.00599776052482353,1,240,NA,NA,NA,NA
"A","C1",1200,0.4,"weibull_cox","Naive-Y",100,0.98882,0.000418482105623733,0.989,0.9825,0.98495,1,1,0.02,0,0.08882,0.0728497443446254,0.98392562514465,0.0021904291355759,0.00418482105623733,1,480,NA,NA,NA,NA
"A","C1",600,0.6,"weibull_cox","Naive-Y",100,0.978895,0.00989794972902893,0.9895,0.981375,0.9825,0.99,0.99,0.02,0.009,0.096895,0.0722940437054185,0.973467295210132,0,0.0989794972902893,1,240,NA,NA,NA,NA
"A","C1",1200,0.6,"weibull_cox","Naive-Y",100,0.98923,0.000341374228137339,0.98925,0.983475,0.98495,1,1,0.02,0,0.08923,0.0736812733441639,0.984257411745509,0,0.00341374228137339,1,480,NA,NA,NA,NA
"A","C1",600,0.2,"weibull_cox","Stab-IPCW",100,0.915795,0.00201719996705104,0.916,0.881825,0.8908,0.78,0.95,0.02,0.00264000000000001,0.021075,0.256496584255333,0.900565935016472,0.0220751700177627,0.0201719996705104,4.03368898949672,176.100069863811,NA,NA,NA,NA
"A","C1",1200,0.2,"weibull_cox","Stab-IPCW",100,0.922125,0.00159019049427445,0.92375,0.89345,0.90145,0.92,0.99,0.02,0.000720000000000004,0.023565,0.246002709482987,0.9079574776355,0.0160412977131912,0.0159019049427445,4.2342228672241,359.287818639042,NA,NA,NA,NA
"A","C1",600,0.4,"weibull_cox","Stab-IPCW",100,0.934435,0.00205444400057903,0.938,0.89775,0.911,0.93,0.99,0.02,0.000805000000000002,0.036045,0.215225582827414,0.921163847933929,0.0216641024123626,0.0205444400057903,4.60347818661053,124.39940758025,NA,NA,NA,NA
"A","C1",1200,0.4,"weibull_cox","Stab-IPCW",100,0.94028,0.00151473103256324,0.94175,0.91395,0.91995,1,1,0.02,0,0.04028,0.208851902877124,0.927402786807527,0.0149541386454139,0.0151473103256324,5.94700817177145,244.679397040463,NA,NA,NA,NA
"A","C1",600,0.6,"weibull_cox","Stab-IPCW",100,0.939115,0.0105808094222655,0.955,0.895475,0.92235,0.94,0.97,0.02,0.013795,0.066705,0.171880819854286,0.927860504262748,0.0422808073085965,0.105808094222655,13.553043000179,73.0902956592365,NA,NA,NA,NA
"A","C1",1200,0.6,"weibull_cox","Stab-IPCW",100,0.957565,0.0022343694453205,0.9625,0.919325,0.9349,0.98,0.99,0.02,0.000900000000000001,0.059365,0.156533843038292,0.94629576304851,0.0216454441517205,0.022343694453205,15.3010402190486,144.998675833091,NA,NA,NA,NA
