"rep","n","setting","mech","cens","backend","method","fit_ok","error_msg","tau","coverage","shortfall","abs_cal_err","mean_lpb","med_lpb","mean_loglpb","worst_slice","max_raw_wt","max_norm_wt","ess","wt_cv","clipfrac","clip_level","nu_hat_c","runtime"
7,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.07,0.93,0,0.03,0.619241693639075,0.465406020233437,-0.76977592896724,0.886,93.3143441581683,69.3995032749836,10.8852010195519,4.597428826334,NA,NA,NA,NA
7,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.06,0.94,0,0.0399999999999999,0.566153089082036,0.42550599990141,-0.859407066623047,0.902,2.68074361673149,3.2792632259106,102.240261050506,1.1632065823296,0.117117117117117,2.68074361673149,0.817483511402804,NA
7,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.941,0,0.0409999999999999,0.549791496947974,0.442436035410649,-0.84578523254561,0.912,NA,NA,NA,NA,NA,NA,NA,NA
8,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.09,0.8925,0.00750000000000006,0.00750000000000006,0.719933824013027,0.523980869814124,-0.66394544146898,0.834,35.253920710996,32.1177292164173,26.9235957909109,2.81908271726094,NA,NA,NA,NA
8,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.07,0.9215,0,0.0215,0.616346034812504,0.448587801622304,-0.819296187522527,0.878,3.7134382982283,4.9974948393454,77.3546748262325,1.45306211751589,0.129032258064516,3.7134382982283,0.743059956559096,NA
8,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.08,0.906,0,0.00600000000000001,0.669236766758087,0.487082633793783,-0.736966829198569,0.858,35.253920710996,32.1177292164173,26.9235957909109,2.81908271726094,NA,NA,NA,NA
8,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.07,0.9215,0,0.0215,0.616346034812504,0.448587801622304,-0.819296187522527,0.878,3.7134382982283,4.9974948393454,77.3546748262325,1.45306211751589,0.129032258064516,3.7134382982283,0.743059956559096,NA
8,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.919,0,0.019,0.579708514184556,0.464275962182831,-0.815395724621926,0.888,NA,NA,NA,NA,NA,NA,NA,NA
9,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.08,0.937,0,0.037,0.495673638352172,0.42040694791229,-0.863196196217388,0.9,7.3442378235148,9.30807824273756,67.3255808406641,1.60483585169214,NA,NA,NA,NA
9,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.07,0.945,0,0.0449999999999999,0.455255175619666,0.386125918537461,-0.948255831895726,0.91,3.6756201632178,5.00007547769572,77.3706594599715,1.45284061261698,0.0666666666666667,3.6756201632178,0.735112935717463,NA
9,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.03,0.982,0,0.082,0.267488943576413,0.226871476851357,-1.4800356861233,0.968,7.3442378235148,9.30807824273756,67.3255808406641,1.60483585169214,NA,NA,NA,NA
9,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.08,0.937,0,0.037,0.495673638352172,0.42040694791229,-0.863196196217388,0.9,3.6756201632178,5.00007547769572,77.3706594599715,1.45284061261698,0.0666666666666667,3.6756201632178,0.735112935717463,NA
9,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.919,0,0.019,0.542233053575412,0.484530938079898,-0.747068364779031,0.868,NA,NA,NA,NA,NA,NA,NA,NA
10,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.15,0.875,0.025,0.025,0.694980760836863,0.578640383948204,-0.554048818006693,0.808,14.2788039039474,14.936303053937,62.8849760563712,1.68174800638469,NA,NA,NA,NA
10,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.14,0.885,0.015,0.015,0.664311222892138,0.553104953024218,-0.5991822320977,0.824,3.37190277744254,4.03304325169063,85.1550838341392,1.35129402232573,0.161616161616162,3.37190277744254,0.836069084066742,NA
10,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.15,0.875,0.025,0.025,0.694980760836863,0.578640383948204,-0.554048818006693,0.808,14.2788039039474,14.936303053937,62.8849760563712,1.68174800638469,NA,NA,NA,NA
10,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.14,0.885,0.015,0.015,0.664311222892138,0.553104953024218,-0.5991822320977,0.824,3.37190277744254,4.03304325169063,85.1550838341392,1.35129402232573,0.161616161616162,3.37190277744254,0.836069084066742,NA
10,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.933,0,0.033,0.524362768665363,0.4453131127073,-0.822950947183882,0.9,NA,NA,NA,NA,NA,NA,NA,NA
11,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.09,0.938,0,0.0379999999999999,0.532865409485934,0.431931699499493,-0.858704812664694,0.924329501915709,20.5297375146525,22.7168688163855,44.1520357364207,2.11052662316528,NA,NA,NA,NA
11,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.07,0.957,0,0.0569999999999999,0.452706279265537,0.366956062631078,-1.02173016486254,0.944,4.25638946392363,5.55496106048054,78.3748268754016,1.43904002908807,0.0618556701030928,4.25638946392363,0.766232097323725,NA
11,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.01,0.999,0,0.099,0.132326282239001,0.107261449060994,-2.25170298213669,0.996,20.5297375146525,22.7168688163855,44.1520357364207,2.11052662316528,NA,NA,NA,NA
11,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.06,0.962,0,0.0619999999999999,0.409955285070974,0.332302828908205,-1.12092559695919,0.954022988505747,4.25638946392363,5.55496106048054,78.3748268754016,1.43904002908807,0.0618556701030928,4.25638946392363,0.766232097323725,NA
11,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9335,0,0.0335,0.522284413965967,0.455014675282657,-0.831278691250031,0.912,NA,NA,NA,NA,NA,NA,NA,NA
12,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.14,0.872,0.028,0.028,0.694481049271397,0.547025411547998,-0.578200641248303,0.84,29.8291571991792,27.9871500464911,38.61715312101,2.28837809175081,NA,NA,NA,NA
12,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.12,0.8995,0.000500000000000056,0.000500000000000056,0.627328222811542,0.494130804028682,-0.679895631181694,0.864,3.78456014895013,4.5131269719972,85.1868761461114,1.35090313968212,0.12,3.78456014895013,0.838567178019222,NA
12,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.13,0.888,0.012,0.012,0.661245793823401,0.520846829269308,-0.627239893999488,0.856,29.8291571991792,27.9871500464911,38.61715312101,2.28837809175081,NA,NA,NA,NA
12,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.1,0.9255,0,0.0255,0.55700878136985,0.438741932820716,-0.798784510925664,0.888,3.78456014895013,4.5131269719972,85.1868761461114,1.35090313968212,0.12,3.78456014895013,0.838567178019222,NA
12,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.926,0,0.026,0.538318525926857,0.438741932820716,-0.809873231183664,0.888,NA,NA,NA,NA,NA,NA,NA,NA
13,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.2,0.828,0.0720000000000001,0.0720000000000001,0.793328092006049,0.68942263601462,-0.381027893709556,0.738,304.077574237896,147.813396967255,2.62335505733448,9.53228737970454,NA,NA,NA,NA
13,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.09,0.937,0,0.037,0.483975760932261,0.420587457107919,-0.875229940225995,0.882,3.22180122871603,4.22317228456591,88.1294035805706,1.31547653019413,0.0714285714285714,3.22180122871603,0.762886525015919,NA
13,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.49,0.523,0.377,0.377,1.49519004960082,1.29935883492043,0.252743836254017,0.418,304.077574237896,147.813396967255,2.62335505733448,9.53228737970454,NA,NA,NA,NA
13,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.09,0.937,0,0.037,0.483975760932261,0.420587457107919,-0.875229940225995,0.882,3.22180122871603,4.22317228456591,88.1294035805706,1.31547653019413,0.0714285714285714,3.22180122871603,0.762886525015919,NA
13,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9275,0,0.0275,0.509309839085743,0.448195747891211,-0.816369754284584,0.87,NA,NA,NA,NA,NA,NA,NA,NA
14,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.09,0.9295,0,0.0295,0.573964588524625,0.45012409605389,-0.801409442377499,0.904,33.4732420574242,34.954545963865,30.0900533424477,2.64674255844709,NA,NA,NA,NA
14,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.08,0.9395,0,0.0395,0.533377521763811,0.418294228667556,-0.874747674893435,0.918,3.54412706765954,4.77131856899319,80.3366464451812,1.4127081300131,0.0978260869565217,3.54412706765954,0.742798246734425,NA
14,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.09,0.9295,0,0.0295,0.573964588524625,0.45012409605389,-0.801409442377499,0.904,33.4732420574242,34.954545963865,30.0900533424477,2.64674255844709,NA,NA,NA,NA
14,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.09,0.9295,0,0.0295,0.573964588524625,0.45012409605389,-0.801409442377499,0.904,3.54412706765954,4.77131856899319,80.3366464451812,1.4127081300131,0.0978260869565217,3.54412706765954,0.742798246734425,NA
14,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9265,0,0.0265,0.567772741685357,0.476715224067692,-0.769947862902517,0.902,NA,NA,NA,NA,NA,NA,NA,NA
15,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.14,0.863,0.037,0.037,0.774377611912227,0.625025808119624,-0.466799479689617,0.838,34.3524956822849,30.6991584663518,23.9844205776506,3.00735427323814,NA,NA,NA,NA
15,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.9125,0,0.0125,0.628293502906404,0.507116487291856,-0.67585168639192,0.892,2.88749380863016,3.9255114875822,81.4611370841067,1.39797468106688,0.208791208791209,2.88749380863016,0.735571356182332,NA
15,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.31,0.633,0.267,0.267,1.30860033545191,1.05621465495589,0.0578542937829556,0.594,34.3524956822849,30.6991584663518,23.9844205776506,3.00735427323814,NA,NA,NA,NA
15,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.1,0.9125,0,0.0125,0.628293502906404,0.507116487291856,-0.67585168639192,0.892,2.88749380863016,3.9255114875822,81.4611370841067,1.39797468106688,0.208791208791209,2.88749380863016,0.735571356182332,NA
15,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.915,0,0.015,0.597561350067697,0.504809232921623,-0.700401894278786,0.892,NA,NA,NA,NA,NA,NA,NA,NA
16,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.11,0.9205,0,0.0205,0.549909035413231,0.45794631899722,-0.794778061759983,0.872,12.3032563191945,16.1164031749872,58.2091841936932,1.77091160261392,NA,NA,NA,NA
16,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.09,0.9415,0,0.0415,0.483196168038117,0.402390017724182,-0.924108219945808,0.896,3.06695351611242,4.52860727839267,78.7007116434863,1.43460905043233,0.134831460674157,3.06695351611242,0.677239894646145,NA
16,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.12,0.9115,0,0.0115,0.581912813713944,0.484598022320846,-0.738210304255887,0.856,12.3032563191945,16.1164031749872,58.2091841936932,1.77091160261392,NA,NA,NA,NA
16,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.9205,0,0.0205,0.549909035413231,0.45794631899722,-0.794778061759983,0.872,3.06695351611242,4.52860727839267,78.7007116434863,1.43460905043233,0.134831460674157,3.06695351611242,0.677239894646145,NA
16,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.932,0,0.032,0.504696963382173,0.430584278804858,-0.86433120083457,0.89,NA,NA,NA,NA,NA,NA,NA,NA
17,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.1,0.9225,0,0.0225,0.550849900802402,0.467125109233745,-0.753347959681736,0.88,17.7082782580351,16.8394239827248,57.315811558416,1.7890394917873,NA,NA,NA,NA
17,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.09,0.934,0,0.034,0.516166927748126,0.437713671466524,-0.818380102833365,0.896,4.41010633590084,4.82015514182548,84.1672004892045,1.36352989969159,0.104761904761905,4.41010633590084,0.914930371770287,NA
17,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.11,0.9105,0,0.0105,0.584422891195937,0.49559527285189,-0.69418546985317,0.858,17.7082782580351,16.8394239827248,57.315811558416,1.7890394917873,NA,NA,NA,NA
17,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.07,0.958,0,0.0579999999999999,0.442581807503215,0.375312902614044,-0.972184996312776,0.938,4.41010633590084,4.82015514182548,84.1672004892045,1.36352989969159,0.104761904761905,4.41010633590084,0.914930371770287,NA
17,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.926,0,0.026,0.532404801631026,0.462300115147875,-0.773369185568316,0.884,NA,NA,NA,NA,NA,NA,NA,NA
18,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.49,0.399,0.501,0.501,2.0379506901703,1.60598115459129,0.479025455046616,0.323152709359606,1787.7958178405,208.305515837688,1.32645841431799,13.4419411479938,NA,NA,NA,NA
18,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.8975,0.00250000000000006,0.00250000000000006,0.663332672733812,0.522730886852887,-0.643397930066151,0.866009852216749,3.60415633251978,4.18362702106861,87.2094228675295,1.32639614149347,0.147058823529412,3.60415633251978,0.861490834237701,NA
18,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.01,0.9985,0,0.0985,0.160031451656201,0.126110752699453,-2.06530419447023,0.996,1787.7958178405,208.305515837688,1.32645841431799,13.4419411479938,NA,NA,NA,NA
18,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.08,0.9245,0,0.0245,0.575766401700667,0.45372539926412,-0.784972537403224,0.89,3.60415633251978,4.18362702106861,87.2094228675295,1.32639614149347,0.147058823529412,3.60415633251978,0.861490834237701,NA
18,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9025,0,0.00249999999999995,0.625655472750793,0.522092907577521,-0.666492300114934,0.868,NA,NA,NA,NA,NA,NA,NA,NA
19,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.06,0.952,0,0.0519999999999999,0.482028142358086,0.347808775545308,-1.04892897947971,0.936,21.2586039940134,24.7441483239343,36.3060518029905,2.37359283305704,NA,NA,NA,NA
19,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.08,0.9335,0,0.0335,0.573520536464946,0.413825372440133,-0.875137733526608,0.914,3.6798160333095,5.27709296128149,82.1731635703596,1.3887756476737,0.0618556701030928,3.6798160333095,0.697318781440586,NA
19,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.09,0.918,0,0.018,0.616186774660639,0.44461131782368,-0.803381355267008,0.89,21.2586039940134,24.7441483239343,36.3060518029905,2.37359283305704,NA,NA,NA,NA
19,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.08,0.9335,0,0.0335,0.573520536464946,0.413825372440133,-0.875137733526608,0.914,3.6798160333095,5.27709296128149,82.1731635703596,1.3887756476737,0.0618556701030928,3.6798160333095,0.697318781440586,NA
19,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.917,0,0.017,0.568032675510406,0.472780035962065,-0.795882469114055,0.894,NA,NA,NA,NA,NA,NA,NA,NA
20,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.12,0.9025,0,0.00249999999999995,0.605264956049745,0.522932340070018,-0.644273620599105,0.87,65.8481596896195,65.7890643028955,12.1342917787768,4.342491128129,NA,NA,NA,NA
20,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.08,0.9445,0,0.0445,0.467147729828044,0.403602840500976,-0.903294381038245,0.912,3.3084807203025,4.67493639970246,80.0330827446309,1.4167296573699,0.0869565217391304,3.3084807203025,0.70770603863468,NA
20,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.13,0.891,0.00900000000000001,0.00900000000000001,0.637512233828924,0.550793104618508,-0.592366459476058,0.86,65.8481596896195,65.7890643028955,12.1342917787768,4.342491128129,NA,NA,NA,NA
20,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.09,0.936,0,0.036,0.50336056974668,0.434889742096642,-0.828633174888038,0.906,3.3084807203025,4.67493639970246,80.0330827446309,1.4167296573699,0.0869565217391304,3.3084807203025,0.70770603863468,NA
20,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9375,0,0.0375,0.496019874366458,0.440865441995728,-0.825687305617251,0.906,NA,NA,NA,NA,NA,NA,NA,NA
21,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.11,0.915,0,0.015,0.61484432605187,0.490916166813674,-0.738196045098447,0.874,5.40548862733948,7.96660353168063,73.2699106603585,1.51164854655446,NA,NA,NA,NA
21,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.915,0,0.015,0.61484432605187,0.490916166813674,-0.738196045098447,0.874,3.66438657815981,5.48449311228387,75.5304342315826,1.47872853160123,0.0454545454545455,3.66438657815981,0.66813587019601,NA
21,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.11,0.915,0,0.015,0.61484432605187,0.490916166813674,-0.738196045098447,0.874,5.40548862733948,7.96660353168063,73.2699106603585,1.51164854655446,NA,NA,NA,NA
21,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.915,0,0.015,0.61484432605187,0.490916166813674,-0.738196045098447,0.874,3.66438657815981,5.48449311228387,75.5304342315826,1.47872853160123,0.0454545454545455,3.66438657815981,0.66813587019601,NA
21,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.927,0,0.027,0.54415767869749,0.462337298508259,-0.823733538208589,0.9,NA,NA,NA,NA,NA,NA,NA,NA
22,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.14,0.9015,0,0.00149999999999995,0.625479166766741,0.502597588816631,-0.688713937387855,0.868,13.031017157283,14.5127617404046,54.4362595656148,1.85015916465826,NA,NA,NA,NA
22,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.12,0.9235,0,0.0235,0.560355777651245,0.450268334567909,-0.798660060977151,0.892,2.81701963598279,3.8502373023199,87.5539439135743,1.32229059839094,0.123711340206186,2.81701963598279,0.731648315361092,NA
22,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.9015,0,0.00149999999999995,0.625479166766741,0.502597588816631,-0.688713937387855,0.868,13.031017157283,14.5127617404046,54.4362595656148,1.85015916465826,NA,NA,NA,NA
22,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.13,0.914,0,0.014,0.593181199821073,0.476644877402622,-0.741732043267407,0.88,2.81701963598279,3.8502373023199,87.5539439135743,1.32229059839094,0.123711340206186,2.81701963598279,0.731648315361092,NA
22,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9445,0,0.0445,0.47449402174995,0.395958198259284,-0.939792374424111,0.912,NA,NA,NA,NA,NA,NA,NA,NA
23,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.11,0.9105,0,0.0105,0.600212303700791,0.496776600851662,-0.710278235026204,0.89,11.5460539698504,13.1352271939412,69.8793115898082,1.56354695157293,NA,NA,NA,NA
23,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.11,0.9105,0,0.0105,0.600212303700791,0.496776600851662,-0.710278235026204,0.89,3.41813888298754,4.19035000156944,83.831786718176,1.36772451088639,0.0957446808510638,3.41813888298754,0.815716797333712,NA
23,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.11,0.9105,0,0.0105,0.600212303700791,0.496776600851662,-0.710278235026204,0.89,11.5460539698504,13.1352271939412,69.8793115898082,1.56354695157293,NA,NA,NA,NA
23,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.9105,0,0.0105,0.600212303700791,0.496776600851662,-0.710278235026204,0.89,3.41813888298754,4.19035000156944,83.831786718176,1.36772451088639,0.0957446808510638,3.41813888298754,0.815716797333712,NA
23,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9175,0,0.0175,0.552060435211152,0.467805636614284,-0.778100952228155,0.898,NA,NA,NA,NA,NA,NA,NA,NA
24,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.13,0.889,0.011,0.011,0.745773267868066,0.557914714085906,-0.599738549667048,0.858,4.86900361925648,6.71622972297002,84.6115150211601,1.35800494338646,NA,NA,NA,NA
24,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.12,0.9025,0,0.00249999999999995,0.706196106354506,0.528306947621855,-0.654267203240435,0.868,3.24996868225137,4.56158268587635,87.3470800101223,1.32475336942924,0.0520833333333333,3.24996868225137,0.712465147746632,NA
24,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.14,0.8805,0.0195000000000001,0.0195000000000001,0.784624420161038,0.586979351365552,-0.548955015566783,0.848,4.86900361925648,6.71622972297002,84.6115150211601,1.35800494338646,NA,NA,NA,NA
24,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.13,0.889,0.011,0.011,0.745773267868066,0.557914714085906,-0.599738549667048,0.858,3.24996868225137,4.56158268587635,87.3470800101223,1.32475336942924,0.0520833333333333,3.24996868225137,0.712465147746632,NA
24,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9265,0,0.0265,0.598446324395771,0.467107678750892,-0.79010369530181,0.902,NA,NA,NA,NA,NA,NA,NA,NA
25,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.09,0.9665,0,0.0665,0.412749917849565,0.335380689445936,-1.08167484473489,0.95,6.4632746331136,7.75845126675061,79.1657050981205,1.42832638222396,NA,NA,NA,NA
25,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.959,0,0.0589999999999999,0.449432066154638,0.365186835145515,-0.996532018038367,0.944,2.81954046776863,3.68851586714588,88.919683404976,1.3062059557523,0.173469387755102,2.81954046776863,0.76441055679946,NA
25,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.12,0.9435,0,0.0435,0.521423607328658,0.423683691641604,-0.847953951218876,0.932,6.4632746331136,7.75845126675061,79.1657050981205,1.42832638222396,NA,NA,NA,NA
25,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.12,0.9435,0,0.0435,0.521423607328658,0.423683691641604,-0.847953951218876,0.932,2.81954046776863,3.68851586714588,88.919683404976,1.3062059557523,0.173469387755102,2.81954046776863,0.76441055679946,NA
25,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.9605,0,0.0605,0.443253033692743,0.365186835145515,-1.00103000831809,0.944,NA,NA,NA,NA,NA,NA,NA,NA
26,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.24,0.738,0.162,0.162,1.00187288355026,0.84433634080315,-0.160251561732164,0.688,328.5705850307,139.498342706294,2.9125271530401,9.04119804935331,NA,NA,NA,NA
26,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.07,0.955,0,0.0549999999999999,0.447537699476574,0.377165955633488,-0.966117193798004,0.936,3.92037031513609,4.75077709308358,83.9051475331812,1.36680531359116,0.08,3.92037031513609,0.82520611645694,NA
26,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.06,0.961,0,0.0609999999999999,0.406330322232767,0.342438110726818,-1.06271154223899,0.94,328.5705850307,139.498342706294,2.9125271530401,9.04119804935331,NA,NA,NA,NA
26,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.07,0.955,0,0.0549999999999999,0.447537699476574,0.377165955633488,-0.966117193798004,0.936,3.92037031513609,4.75077709308358,83.9051475331812,1.36680531359116,0.08,3.92037031513609,0.82520611645694,NA
26,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.93,0,0.03,0.534014452547295,0.453586021106141,-0.784868364219917,0.912,NA,NA,NA,NA,NA,NA,NA,NA
27,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.1,0.9305,0,0.0305,0.548748234716799,0.459114090114418,-0.771846266374434,0.874,6.64300703768622,8.15174696703637,74.9246562614718,1.48742609354433,NA,NA,NA,NA
27,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.9305,0,0.0305,0.548748234716799,0.459114090114418,-0.771846266374434,0.874,3.87546230783912,5.00081450967973,83.2564715789278,1.37496764616394,0.0618556701030928,3.87546230783912,0.774966218070609,NA
27,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.12,0.9035,0,0.00349999999999995,0.618241743610745,0.517256325635536,-0.652606461980169,0.844,6.64300703768622,8.15174696703637,74.9246562614718,1.48742609354433,NA,NA,NA,NA
27,600,"C","C2",0.6,"weibull_cox","Clip-AIPCW",TRUE,NA,0.11,0.9195,0,0.0195,0.583942719192679,0.488559804369022,-0.709683119398107,0.864,3.87546230783912,5.00081450967973,83.2564715789278,1.37496764616394,0.0618556701030928,3.87546230783912,0.774966218070609,NA
27,600,"C","C2",0.6,"weibull_cox","DR-COSARC",TRUE,NA,NA,0.933,0,0.033,0.521752535652368,0.458067188528499,-0.794485371104012,0.874,NA,NA,NA,NA,NA,NA,NA,NA
28,600,"C","C2",0.6,"weibull_cox","H-IPCW",TRUE,NA,0.1,0.9465,0,0.0465,0.438308386287145,0.379492862769688,-0.960342814477524,0.918,12.6769976552326,16.0356786889068,63.4195841591421,1.67211538567031,NA,NA,NA,NA
28,600,"C","C2",0.6,"weibull_cox","Clip-IPCW",TRUE,NA,0.1,0.9465,0,0.0465,0.438308386287145,0.379492862769688,-0.960342814477524,0.918,3.19281749662251,4.47972404937926,87.0351109815572,1.32848086890846,0.0816326530612245,3.19281749662251,0.712726378104681,NA
28,600,"C","C2",0.6,"weibull_cox","H-AIPCW",TRUE,NA,0.11,0.938,0,0.0379999999999999,0.469867790198445,0.40681738794945,-0.890814197705855,0.908,12.6769976552326,16.0356786889068,63.4195841591421,1.67211538567031,NA,NA,NA,NA
