"cens","method","coverage","pac_success","shortfall","abs_cal_err","med_lpb","ess","max_raw_wt","max_norm_wt","wt_cv","clipfrac"
0.4,"Clip-AIPCW",0.918821111111111,0.814814814814815,0.00309925925925927,0.0250196296296296,0.377687088158812,155.747554767927,2.22462048409906,2.67787053340215,0.898679382088254,0.10279086651722
0.4,"Clip-IPCW",0.918935,0.811111111111111,0.00322092592592593,0.0253768518518518,0.377309219612165,155.747554767927,2.22462048409906,2.67787053340215,0.898679382088254,0.10279086651722
0.6,"Clip-AIPCW",0.929435501858736,0.883660615042608,0.00197007434944238,0.0333756505576208,0.349824899943659,94.7466996008164,3.46744124576082,4.85852362400346,1.41399918153664,0.104278435422822
0.6,"Clip-IPCW",0.929041449814126,0.871804371989626,0.00240631970260223,0.0338540892193308,0.35118437774914,94.7466996008164,3.46744124576082,4.85852362400346,1.41399918153664,0.104278435422822
0.8,"Clip-AIPCW",0.941673212300852,0.914074074074074,0.0031493145609485,0.0479718414227491,0.307103929213574,41.3360220401053,6.15707059676365,11.7018984194746,2.45875930137467,0.108637985108003
0.8,"Clip-IPCW",0.941762513904338,0.909259259259259,0.00373173896922507,0.0492259918427883,0.307332917785007,41.362183505987,6.12057946319261,11.690108489081,2.45734628138813,0.108636975085837
